A001n_PN1c_00001-5	reltype=after	'留学'	９５―９７年、中国・北京大に留学し、帰国後に双子を出産。	['13']
A015n_PN1d_00002-27	reltype=after	'発表'	[JSP]米ガートナー・グループ傘下の調査会社データクエストは８日、今年の世界半導体売上高が１８８４億ドルと前年比１６．７％減少するとの予測を発表した。	['44']
A016n_PN1e_00002-3	reltype=overlap	'出し'	[JSP]道は九日、補助金を出している関与団体のあり方について、統廃合など新たな見直し計画を設ける方針を表明した。	['10']
A016n_PN1e_00002-3	reltype=before	'設ける'	[JSP]道は九日、補助金を出している関与団体のあり方について、統廃合など新たな見直し計画を設ける方針を表明した。	['29']
A016n_PN1e_00002-3	reltype=after	'表明'	[JSP]道は九日、補助金を出している関与団体のあり方について、統廃合など新たな見直し計画を設ける方針を表明した。	['32']
A016n_PN1e_00002-4	reltype=overlap	'呼ば'	道職員ＯＢの天下り先で、第二道庁とも呼ばれる関与団体への税金投入に大ナタを振るい、危機に直面する道財政の負担を軽くする。	['14']
A016n_PN1e_00002-4	reltype=before	'振るい'	道職員ＯＢの天下り先で、第二道庁とも呼ばれる関与団体への税金投入に大ナタを振るい、危機に直面する道財政の負担を軽くする。	['25']
A016n_PN1e_00002-4	reltype=overlap	'直面'	道職員ＯＢの天下り先で、第二道庁とも呼ばれる関与団体への税金投入に大ナタを振るい、危機に直面する道財政の負担を軽くする。	['29']
A016n_PN1e_00002-4	reltype=before	'する'	道職員ＯＢの天下り先で、第二道庁とも呼ばれる関与団体への税金投入に大ナタを振るい、危機に直面する道財政の負担を軽くする。	['30']
A016n_PN1e_00002-5	reltype=after	'答え'	道議会予算特別委員会で高尾和彦総務部長が自民党の喜多龍一氏（十勝管内）の質問に答えた。	['27']
A016n_PN1e_00002-6	reltype=after	'策定'	[JSP]一九九九年に策定した現行の「見直し方針」を抜本的に改め、二〇〇二年度中に新計画を策定。	['8']
A016n_PN1e_00002-6	reltype=before	'改め'	[JSP]一九九九年に策定した現行の「見直し方針」を抜本的に改め、二〇〇二年度中に新計画を策定。	['21']
A016n_PN1e_00002-7	reltype=before	'完了'	〇三―〇五年度の三年間で計画を完了する。	['13']
A016n_PN1e_00002-8	reltype=after	'まとめ'	[JSP]国は七月に公益法人改革の具体化方針案をまとめ、１役員報酬への助成２年間収入の三分の二以上を補助金に依存する組織―については補助金交付を見直す考えを打ち出している。	['16']
A016n_PN1e_00002-8	reltype=overlap	'依存'	[JSP]国は七月に公益法人改革の具体化方針案をまとめ、１役員報酬への助成２年間収入の三分の二以上を補助金に依存する組織―については補助金交付を見直す考えを打ち出している。	['37']
A016n_PN1e_00002-8	reltype=after	'打ち出し'	[JSP]国は七月に公益法人改革の具体化方針案をまとめ、１役員報酬への助成２年間収入の三分の二以上を補助金に依存する組織―については補助金交付を見直す考えを打ち出している。	['52']
A016n_PN1e_00002-9	reltype=before	'準じる'	道の新計画も国に準じる見込みとされている。	['8']
A016n_PN1e_00002-10	reltype=before	'統合'	さらに、職員数が十人以下の小規模団体は事務部門を統合し、人件費や管理費の削減などを検討する。	['17']
A016n_PN1e_00002-10	reltype=before	'検討'	さらに、職員数が十人以下の小規模団体は事務部門を統合し、人件費や管理費の削減などを検討する。	['29']
A016n_PN1e_00002-14	reltype=after	'結ん'	[JSP]核燃料サイクル開発機構が留萌管内幌延町で進めている深地層研究所計画で、道の吉沢慶信経済部長は九日の道議会予算特別委で、道と同町、核燃機構の三者が放射性廃棄物を持ち込ませないために結んだ協定について、履行状況を確認する機関の設置方針を示した。	['61']
A016n_PN1e_00002-14	reltype=before	'確認'	[JSP]核燃料サイクル開発機構が留萌管内幌延町で進めている深地層研究所計画で、道の吉沢慶信経済部長は九日の道議会予算特別委で、道と同町、核燃機構の三者が放射性廃棄物を持ち込ませないために結んだ協定について、履行状況を確認する機関の設置方針を示した。	['71']
A016n_PN1e_00002-14	reltype=after	'示し'	[JSP]核燃料サイクル開発機構が留萌管内幌延町で進めている深地層研究所計画で、道の吉沢慶信経済部長は九日の道議会予算特別委で、道と同町、核燃機構の三者が放射性廃棄物を持ち込ませないために結んだ協定について、履行状況を確認する機関の設置方針を示した。	['78']
A016n_PN1e_00002-15	reltype=after	'答え'	[JSP]民主党・道民連合の三津丈夫氏（帯広市）に答えた。	['16']
A016n_PN1e_00002-16	reltype=before	'チェック'	[JSP]確認機関がチェックするのは、放射性廃棄物を持ち込ませないことのほか１核燃機構は積極的に情報公開に努める２三者は風評被害の未然防止措置について協議する―など協定十六項目の履行状況。	['5']
A016n_PN1e_00002-16	reltype=before	'持ち込ま'	[JSP]確認機関がチェックするのは、放射性廃棄物を持ち込ませないことのほか１核燃機構は積極的に情報公開に努める２三者は風評被害の未然防止措置について協議する―など協定十六項目の履行状況。	['15']
A016n_PN1e_00002-16	reltype=before	'努める'	[JSP]確認機関がチェックするのは、放射性廃棄物を持ち込ませないことのほか１核燃機構は積極的に情報公開に努める２三者は風評被害の未然防止措置について協議する―など協定十六項目の履行状況。	['31']
A016n_PN1e_00002-16	reltype=before	'協議'	[JSP]確認機関がチェックするのは、放射性廃棄物を持ち込ませないことのほか１核燃機構は積極的に情報公開に努める２三者は風評被害の未然防止措置について協議する―など協定十六項目の履行状況。	['45']
A016n_PN1e_00002-17	reltype=before	'決まる'	道は、同計画の研究実施区域が決まる来年度をめどに確認機関を設置する方針で現在、幌延町と協議している。	['11']
A016n_PN1e_00002-17	reltype=before	'設置'	道は、同計画の研究実施区域が決まる来年度をめどに確認機関を設置する方針で現在、幌延町と協議している。	['20']
A016n_PN1e_00002-17	reltype=overlap	'協議'	道は、同計画の研究実施区域が決まる来年度をめどに確認機関を設置する方針で現在、幌延町と協議している。	['29']
A016n_PN1e_00002-19	reltype=before	'始まる'	[JSP]宮城県で十三日から始まる秋の国体に、堀達也知事が道体育協会会長として初参加することが、九日までに固まった。	['9']
A016n_PN1e_00002-19	reltype=before	'初'	[JSP]宮城県で十三日から始まる秋の国体に、堀達也知事が道体育協会会長として初参加することが、九日までに固まった。	['26']
A016n_PN1e_00002-19	reltype=after	'固まっ'	[JSP]宮城県で十三日から始まる秋の国体に、堀達也知事が道体育協会会長として初参加することが、九日までに固まった。	['36']
A016n_PN1e_00002-20	reltype=before	'行わ'	[JSP]道体協によると堀知事は十三日、同県利府町で行われる開会式に道選手団長として入場。	['18']
A016n_PN1e_00002-21	reltype=before	'続い'	続いて、仙台市内で各都道府県選手団の役員懇談会に出席し、十四日に札幌に戻る予定。	['1']
A016n_PN1e_00002-21	reltype=before	'出席'	続いて、仙台市内で各都道府県選手団の役員懇談会に出席し、十四日に札幌に戻る予定。	['20']
A016n_PN1e_00002-21	reltype=before	'戻る'	続いて、仙台市内で各都道府県選手団の役員懇談会に出席し、十四日に札幌に戻る予定。	['29']
A016n_PN1e_00002-25	reltype=overlap	'ＰＲ'	[JSP]留萌港へのフェリー誘致をＰＲする試験運航船「さんふらわあ[JSP]おおあらい」（一五、一三九トン）が九日、留萌港を出港し、苫小牧港、茨城県大洗港に向かった。	['9']
A016n_PN1e_00002-25	reltype=after	'出港'	[JSP]留萌港へのフェリー誘致をＰＲする試験運航船「さんふらわあ[JSP]おおあらい」（一五、一三九トン）が九日、留萌港を出港し、苫小牧港、茨城県大洗港に向かった。	['35']
A016n_PN1e_00002-25	reltype=after	'向かっ'	[JSP]留萌港へのフェリー誘致をＰＲする試験運航船「さんふらわあ[JSP]おおあらい」（一五、一三九トン）が九日、留萌港を出港し、苫小牧港、茨城県大洗港に向かった。	['46']
A016n_PN1e_00002-26	reltype=after	'実施'	[JSP]道北全域の自治体や経済団体でつくる留萌港フェリー就航促進道北連合会（会長・山川久明旭川商工会議所会頭）が実施した。	['32']
A016n_PN1e_00002-27	reltype=overlap	'定期'	商船三井フェリーが苫小牧―大洗間を定期就航している船を借り、留萌―苫小牧間を延長した。	['10']
A016n_PN1e_00002-27	reltype=after	'借り'	商船三井フェリーが苫小牧―大洗間を定期就航している船を借り、留萌―苫小牧間を延長した。	['17']
A016n_PN1e_00002-27	reltype=after	'延長'	商船三井フェリーが苫小牧―大洗間を定期就航している船を借り、留萌―苫小牧間を延長した。	['24']
A016n_PN1e_00002-28	reltype=after	'公募'	[JSP]留萌管内の水産加工品や上川管内のコメなどを積んだトラック三十五台と、長沼憲彦留萌市長や道北地方から公募した一般市民ら二百七十人が乗船した。	['32']
A016n_PN1e_00002-29	reltype=overlap	'務める'	出航前、同港古丹浜ふ頭での歓迎式で同連合会副会長を務める堀松幹夫留萌商工会議所会頭が「航路開設の大きな布石となる」と、同連合会が目指す二〇〇五年度の就航に強い意欲を見せた。	['19']
A016n_PN1e_00002-29	reltype=after	'見せ'	出航前、同港古丹浜ふ頭での歓迎式で同連合会副会長を務める堀松幹夫留萌商工会議所会頭が「航路開設の大きな布石となる」と、同連合会が目指す二〇〇五年度の就航に強い意欲を見せた。	['55']
A016n_PN1e_00002-30	reltype=before	'着く'	[JSP]試験船は十日早朝に苫小牧港に、十一日に大洗港に着く予定。	['20']
A016n_PN1e_00002-31	reltype=after	'出る'	留萌港を出る試験運航のフェリー＝９日	['4']
A016n_PN1e_00002-35	reltype=after	'開か'	[JSP]政府の経済財政諮問会議（議長・小泉純一郎首相）が九日開かれ、厚生労働省が先に公表した医療制度改革試案に対し、本間正明・阪大教授ら四人の同会議民間議員が意見書を提出した。	['18']
A016n_PN1e_00002-35	reltype=after	'公表'	[JSP]政府の経済財政諮問会議（議長・小泉純一郎首相）が九日開かれ、厚生労働省が先に公表した医療制度改革試案に対し、本間正明・阪大教授ら四人の同会議民間議員が意見書を提出した。	['27']
A016n_PN1e_00002-35	reltype=after	'提出'	[JSP]政府の経済財政諮問会議（議長・小泉純一郎首相）が九日開かれ、厚生労働省が先に公表した医療制度改革試案に対し、本間正明・阪大教授ら四人の同会議民間議員が意見書を提出した。	['54']
A017n_PN1f_00002-3	reltype=overlap	'切っ'	[JSP]二十一日午前四時ごろ、■■■■■■■■■■、ピアノ調律師（四九）方から長男（二一）が「父が腹を切った」と一一九番してきた。	['36']
A017n_PN1f_00002-3	reltype=overlap	'一'	[JSP]二十一日午前四時ごろ、■■■■■■■■■■、ピアノ調律師（四九）方から長男（二一）が「父が腹を切った」と一一九番してきた。	['3']
A017n_PN1f_00002-3	reltype=overlap	'き'	[JSP]二十一日午前四時ごろ、■■■■■■■■■■、ピアノ調律師（四九）方から長男（二一）が「父が腹を切った」と一一九番してきた。	['46']
A017n_PN1f_00002-4	reltype=overlap	'受け'	消防署から通報を受けた所沢署員が駆けつけると、調律師と妻（四九）、母親（七三）が死んでおり、長女（二三）も頭などにけがをして病院に運ばれた。	['6']
A017n_PN1f_00002-4	reltype=overlap	'駆けつける'	消防署から通報を受けた所沢署員が駆けつけると、調律師と妻（四九）、母親（七三）が死んでおり、長女（二三）も頭などにけがをして病院に運ばれた。	['12']
A017n_PN1f_00002-4	reltype=overlap	'死ん'	消防署から通報を受けた所沢署員が駆けつけると、調律師と妻（四九）、母親（七三）が死んでおり、長女（二三）も頭などにけがをして病院に運ばれた。	['30']
A017n_PN1f_00002-4	reltype=overlap	'し'	消防署から通報を受けた所沢署員が駆けつけると、調律師と妻（四九）、母親（七三）が死んでおり、長女（二三）も頭などにけがをして病院に運ばれた。	['45']
A017n_PN1f_00002-4	reltype=overlap	'運ば'	消防署から通報を受けた所沢署員が駆けつけると、調律師と妻（四九）、母親（七三）が死んでおり、長女（二三）も頭などにけがをして病院に運ばれた。	['49']
A017n_PN1f_00002-6	reltype=overlap	'寝'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['4']
A017n_PN1f_00002-6	reltype=overlap	'聞い'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['12']
A017n_PN1f_00002-6	reltype=overlap	'行く'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['20']
A017n_PN1f_00002-6	reltype=overlap	'流し'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['29']
A017n_PN1f_00002-6	reltype=overlap	'持っ'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['38']
A017n_PN1f_00002-6	reltype=overlap	'立っ'	三階で寝ていた長男が悲鳴を聞いて同階の長女の部屋に行くと、長女が頭から血を流し、父親の調律師がハンマーを持って立っていた。	['40']
A017n_PN1f_00002-7	reltype=overlap	'取り押さえ'	長男が取り押さえたが、手が離れたすきに自分の胸を刃物で刺した。	['3']
A017n_PN1f_00002-7	reltype=overlap	'離れ'	長男が取り押さえたが、手が離れたすきに自分の胸を刃物で刺した。	['9']
A017n_PN1f_00002-7	reltype=overlap	'刺し'	長男が取り押さえたが、手が離れたすきに自分の胸を刃物で刺した。	['19']
A017n_PN1f_00002-8	reltype=overlap	'自殺'	[JSP]同署は調律師が二人を殺害後に自殺した無理心中とみて動機などを調べている。	['12']
A017n_PN1f_00002-8	reltype=overlap	'み'	[JSP]同署は調律師が二人を殺害後に自殺した無理心中とみて動機などを調べている。	['18']
A017n_PN1f_00002-8	reltype=overlap	'調べ'	[JSP]同署は調律師が二人を殺害後に自殺した無理心中とみて動機などを調べている。	['23']
A017n_PN1f_00002-9	reltype=overlap	'殴り'	運転手を殴り料金踏み倒す	['4']
A017n_PN1f_00002-9	reltype=overlap	'踏み倒す'	運転手を殴り料金踏み倒す	['6']
A017n_PN1f_00002-11	reltype=overlap	'殴ら'	[JSP]二十一日午前十時五十分ごろ、名古屋市東区相生町の国道１９号交差点で、■■■■■、タクシー運転手■■■■さん（四七）が、乗客の男に殴られ、顔に軽いけがを負った。	['47']
A017n_PN1f_00002-11	reltype=overlap	'負っ'	[JSP]二十一日午前十時五十分ごろ、名古屋市東区相生町の国道１９号交差点で、■■■■■、タクシー運転手■■■■さん（四七）が、乗客の男に殴られ、顔に軽いけがを負った。	['55']
A017n_PN1f_00002-12	reltype=overlap	'払わ'	男は料金千六百円を払わずに逃げ、東署で強盗事件とみて行方を追っている。	['8']
A017n_PN1f_00002-12	reltype=overlap	'逃げ'	男は料金千六百円を払わずに逃げ、東署で強盗事件とみて行方を追っている。	['11']
A017n_PN1f_00002-12	reltype=overlap	'み'	男は料金千六百円を払わずに逃げ、東署で強盗事件とみて行方を追っている。	['19']
A017n_PN1f_00002-12	reltype=overlap	'追っ'	男は料金千六百円を払わずに逃げ、東署で強盗事件とみて行方を追っている。	['23']
A017n_PN1f_00002-14	reltype=overlap	'着'	三十代半ばで白っぽい服を着ていた。	['9']
A017n_PN1f_00002-15	reltype=after	'殺し'	前夫が『殺した』と自首	['4']
A017n_PN1f_00002-17	reltype=after	'捨て'	[JSP]三重県伊賀町の山林に前妻の遺体を捨てたとして、三重県警捜査一課と上野署は二十一日、死体遺棄の疑いで、■■■■■■■■■■■■■■、新聞拡張員■■■■容疑者（二八）を逮捕した。	['13']
A017n_PN1f_00002-17	reltype=overlap	'逮捕'	[JSP]三重県伊賀町の山林に前妻の遺体を捨てたとして、三重県警捜査一課と上野署は二十一日、死体遺棄の疑いで、■■■■■■■■■■■■■■、新聞拡張員■■■■容疑者（二八）を逮捕した。	['62']
A017n_PN1f_00002-18	reltype=overlap	'供述'	■■容疑者は、前妻の殺害についても供述しており、同課は裏付けを急いでいる。	['13']
A017n_PN1f_00002-18	reltype=overlap	'急い'	■■容疑者は、前妻の殺害についても供述しており、同課は裏付けを急いでいる。	['22']
A017n_PN1f_00002-19	reltype=after	'来'	[JSP]調べでは、■■容疑者は三月中旬、軽乗用車で伊賀町山畑の山林に来て、前妻の■■■■■■■■■■■■、無職■■■■さん（二八）の遺体を捨てた疑い。	['24']
A017n_PN1f_00002-19	reltype=after	'捨て'	[JSP]調べでは、■■容疑者は三月中旬、軽乗用車で伊賀町山畑の山林に来て、前妻の■■■■■■■■■■■■、無職■■■■さん（二八）の遺体を捨てた疑い。	['49']
A017n_PN1f_00002-20	reltype=after	'自首'	[JSP]■■容疑者は二十日午後九時二十分ごろ、大阪府警八尾署に自首してきた。	['21']
A017n_PN1f_00002-20	reltype=after	'き'	[JSP]■■容疑者は二十日午後九時二十分ごろ、大阪府警八尾署に自首してきた。	['24']
A017n_PN1f_00002-21	reltype=after	'もめ'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['10']
A017n_PN1f_00002-21	reltype=after	'殺し'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['20']
A017n_PN1f_00002-21	reltype=after	'捨て'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['24']
A017n_PN1f_00002-21	reltype=after	'報道'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['29']
A017n_PN1f_00002-21	reltype=after	'思っ'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['37']
A017n_PN1f_00002-21	reltype=after	'自首'	調べに対し「慰謝料についてもめたので、現場近くの車中で殺し、草むらに捨てた。新聞で報道され、逃げ切れないと思って自首した」と供述しており、同課は殺害方法などについて詳しく追及している。	['39']
A017n_PN1f_00002-22	reltype=after	'出さ'	[JSP]■■さんは三月初旬ごろから連絡が取れなくなっており、同月十五日に家族から大阪府警守口署に家出人捜索願が出されていた。	['36']
A017n_PN1f_00002-23	reltype=after	'離婚'	■■容疑者と■■さんは、一九九八（平成十）年に結婚、今年一月に離婚していた。	['25']
A017n_PN1f_00002-25	reltype=oa	'置い'	[JSP]二十一日午前三時ごろ、■■■■■■■■■■■■■■■、無職■■■さん（七〇）方の軒下に置いてあった廃品のじゅうたんなどから出火、廃品や外壁の一部を焼いた。	['34']
A017n_PN1f_00002-25	reltype=overlap	'焼い'	[JSP]二十一日午前三時ごろ、■■■■■■■■■■■■■■■、無職■■■さん（七〇）方の軒下に置いてあった廃品のじゅうたんなどから出火、廃品や外壁の一部を焼いた。	['51']
A017n_PN1f_00002-26	reltype=oa	'積ん'	さらに、約一時間後の同四時十五分ごろ、■■■■■■■■■■■、無職■■■さん（七六）方玄関横に積んであったポリ袋などの廃品から出火。	['37']
A018n_PN1g_00002-4	reltype=before	'共同'	[JSP]トヨタ自動車とフランスのプジョー・シトロエン・グループ（ＰＳＡ）は二十九日、欧州で小型車を共同生産することで大筋合意した。	['26']
A018n_PN1g_00002-4	reltype=after	'合意'	[JSP]トヨタ自動車とフランスのプジョー・シトロエン・グループ（ＰＳＡ）は二十九日、欧州で小型車を共同生産することで大筋合意した。	['32']
A018n_PN1g_00002-5	reltype=before	'交わし'	近く基本合意の覚書を交わした上で、合弁会社を設立、二〇〇四年ごろに年間三十万台を生産する見通し。	['7']
A018n_PN1g_00002-5	reltype=before	'生産'	近く基本合意の覚書を交わした上で、合弁会社を設立、二〇〇四年ごろに年間三十万台を生産する見通し。	['29']
A018n_PN1g_00002-6	reltype=before	'強化'	[JSP]欧州では〇八年に環境規制が強化されるため、巨額の開発費を両社で分担し、利幅の薄い小型車の大量生産で利益を確保するのが狙い。	['12']
A018n_PN1g_00002-6	reltype=before	'分担'	[JSP]欧州では〇八年に環境規制が強化されるため、巨額の開発費を両社で分担し、利幅の薄い小型車の大量生産で利益を確保するのが狙い。	['24']
A018n_PN1g_00002-6	reltype=before	'確保'	[JSP]欧州では〇八年に環境規制が強化されるため、巨額の開発費を両社で分担し、利幅の薄い小型車の大量生産で利益を確保するのが狙い。	['38']
A018n_PN1g_00002-7	reltype=after	'合弁'	[JSP]トヨタは一九八四年に米国のゼネラル・モーターズ（ＧＭ）と合弁して以来、海外の主要メーカーとの本格的提携は二社目。	['19']
A018n_PN1g_00002-8	reltype=overlap	'交渉'	フォード・モーターとは昨年から環境分野をめぐる技術を中心に交渉している。	['16']
A018n_PN1g_00002-9	reltype=before	'生産'	[JSP]生産拠点はポーランドを中心に東欧で調整中で排気量一〇〇〇ｃｃクラスのガソリン車とディーゼル車を生産する。	['2']
A018n_PN1g_00002-11	reltype=overlap	'調整'	[JSP]価格は六千ユーロ（日本円で約六十四万円）で調整しており、両社は完成車を、それぞれのブランドで発売する。	['17']
A018n_PN1g_00002-11	reltype=before	'発売'	[JSP]価格は六千ユーロ（日本円で約六十四万円）で調整しており、両社は完成車を、それぞれのブランドで発売する。	['32']
A018n_PN1g_00002-13	reltype=after	'映し'	業界思惑映し玉虫色	['3']
A018n_PN1g_00002-15	reltype=after	'反映'	[JSP]「私的整理に関するガイドライン研究会」の中間報告は、債権放棄をめぐる銀行、産業界の思惑の違いを微妙に反映し、債権放棄を受けた企業の経営者の退任を「原則」とするなど、玉虫色と言える内容になった。	['31']
A018n_PN1g_00002-15	reltype=after	'受け'	[JSP]「私的整理に関するガイドライン研究会」の中間報告は、債権放棄をめぐる銀行、産業界の思惑の違いを微妙に反映し、債権放棄を受けた企業の経営者の退任を「原則」とするなど、玉虫色と言える内容になった。	['37']
A018n_PN1g_00002-15	reltype=after	'する'	[JSP]「私的整理に関するガイドライン研究会」の中間報告は、債権放棄をめぐる銀行、産業界の思惑の違いを微妙に反映し、債権放棄を受けた企業の経営者の退任を「原則」とするなど、玉虫色と言える内容になった。	['50']
A018n_PN1g_00002-15	reltype=after	'言える'	[JSP]「私的整理に関するガイドライン研究会」の中間報告は、債権放棄をめぐる銀行、産業界の思惑の違いを微妙に反映し、債権放棄を受けた企業の経営者の退任を「原則」とするなど、玉虫色と言える内容になった。	['56']
A018n_PN1g_00002-15	reltype=after	'なっ'	[JSP]「私的整理に関するガイドライン研究会」の中間報告は、債権放棄をめぐる銀行、産業界の思惑の違いを微妙に反映し、債権放棄を受けた企業の経営者の退任を「原則」とするなど、玉虫色と言える内容になった。	['59']
A018n_PN1g_00002-17	reltype=before	'限ら'	[JSP]債権放棄は、法的整理によってブランド力の低下などを招くと再建が立ち行かない小売業など、特殊なケースに限られ、不良債権の最終処理は法的整理が主流になるのか。	['31']
A018n_PN1g_00002-17	reltype=before	'なる'	[JSP]債権放棄は、法的整理によってブランド力の低下などを招くと再建が立ち行かない小売業など、特殊なケースに限られ、不良債権の最終処理は法的整理が主流になるのか。	['45']
A018n_PN1g_00002-18	reltype=before	'多用'	それとも、「例外」を多用することで、これまでのように安易な債権放棄が乱発されるのか―。	['9']
A018n_PN1g_00002-19	reltype=before	'予定'	[JSP]九月末に予定される最終報告が二つの路線のどちらを重視するかで、ガイドラインの意義は、まったく異なってくる。	['6']
A018n_PN1g_00002-19	reltype=before	'重視'	[JSP]九月末に予定される最終報告が二つの路線のどちらを重視するかで、ガイドラインの意義は、まったく異なってくる。	['19']
A018n_PN1g_00002-19	reltype=before	'異なっ'	[JSP]九月末に予定される最終報告が二つの路線のどちらを重視するかで、ガイドラインの意義は、まったく異なってくる。	['30']
A018n_PN1g_00002-20	reltype=after	'参加'	[JSP]研究会に参加した経団連は「つぶれる企業はつぶし、過剰供給を減らすことが重要」（今井敬会長）と主張。	['5']
A018n_PN1g_00002-20	reltype=before	'つぶれる'	[JSP]研究会に参加した経団連は「つぶれる企業はつぶし、過剰供給を減らすことが重要」（今井敬会長）と主張。	['11']
A018n_PN1g_00002-20	reltype=before	'減らす'	[JSP]研究会に参加した経団連は「つぶれる企業はつぶし、過剰供給を減らすことが重要」（今井敬会長）と主張。	['19']
A018n_PN1g_00002-21	reltype=after	'臨ん'	安易な債権放棄は許さないという厳格な姿勢で臨んだ。	['14']
A018n_PN1g_00002-22	reltype=after	'受け'	[JSP]既に債権放棄を受けた大手ゼネコン（総合建設会社）ではその後、株価が額面割れのケースが続発。	['6']
A018n_PN1g_00002-25	reltype=after	'設け'	これは、債権放棄を受けた企業に経営責任や株主責任を求め、再建計画に数値基準を設けた中間報告の中核的な考えに反映されている。	['25']
A018n_PN1g_00002-26	reltype=before	'使える'	[JSP]一方、債権放棄を実施する側の銀行は、安易な債権放棄を否定しながらも、いざという時には使えるよう、ルールを柔軟に設定する考え方だ。	['30']
A018n_PN1g_00002-26	reltype=before	'設定'	[JSP]一方、債権放棄を実施する側の銀行は、安易な債権放棄を否定しながらも、いざという時には使えるよう、ルールを柔軟に設定する考え方だ。	['37']
A018n_PN1g_00002-27	reltype=overlap	'実施'	巨額の融資を実施している企業が突然、法的整理されると、貸出金の大半が焦げ付き、銀行そのものの体力を損ないかねない。	['5']
A018n_PN1g_00002-27	reltype=before	'法的'	巨額の融資を実施している企業が突然、法的整理されると、貸出金の大半が焦げ付き、銀行そのものの体力を損ないかねない。	['13']
A018n_PN1g_00002-27	reltype=before	'焦げ付き'	巨額の融資を実施している企業が突然、法的整理されると、貸出金の大半が焦げ付き、銀行そのものの体力を損ないかねない。	['24']
A018n_PN1g_00002-27	reltype=before	'損ない'	巨額の融資を実施している企業が突然、法的整理されると、貸出金の大半が焦げ付き、銀行そのものの体力を損ないかねない。	['32']
A018n_PN1g_00002-28	reltype=vague	'見合っ'	一定の債権放棄と再建計画の策定で、焦げ付きを懐具合に見合った範囲に抑えたいというのが銀行の本音だ。	['17']
A019n_PN2b_00002-3	reltype=after	'あっ'	[JSP]坂口力厚生労働相は２０日、大阪府守口市であった政府主催の「雇用創出タウンミーティング」後の会見で、仕事を分かち合うことで雇用を確保するワークシェアリング導入企業への政府の財政支援策を２７日の連合メーデーまでにまとめる意向を明らかにした。	['17']
A019n_PN2b_00002-3	reltype=before	'まとめる'	[JSP]坂口力厚生労働相は２０日、大阪府守口市であった政府主催の「雇用創出タウンミーティング」後の会見で、仕事を分かち合うことで雇用を確保するワークシェアリング導入企業への政府の財政支援策を２７日の連合メーデーまでにまとめる意向を明らかにした。	['63']
A019n_PN2b_00002-3	reltype=after	'し'	[JSP]坂口力厚生労働相は２０日、大阪府守口市であった政府主催の「雇用創出タウンミーティング」後の会見で、仕事を分かち合うことで雇用を確保するワークシェアリング導入企業への政府の財政支援策を２７日の連合メーデーまでにまとめる意向を明らかにした。	['68']
A019n_PN2b_00002-4	reltype=before	'支援'	坂口氏は雇用調整助成金（特別会計）からの支出とは別に「一般財源から支援する道がないか財務省と議論している」と述べた。	['23']
A019n_PN2b_00002-4	reltype=overlap	'議論'	坂口氏は雇用調整助成金（特別会計）からの支出とは別に「一般財源から支援する道がないか財務省と議論している」と述べた。	['32']
A019n_PN2b_00002-4	reltype=after	'述べ'	坂口氏は雇用調整助成金（特別会計）からの支出とは別に「一般財源から支援する道がないか財務省と議論している」と述べた。	['38']
A019n_PN2b_00002-6	reltype=before	'支援'	[JSP]また坂口氏はタウンミーティングの中で、ひきこもりの若者の就労を支援するため、「“職親”制度を実現できるよう努力したい」と述べた。	['18']
A019n_PN2b_00002-6	reltype=before	'実現'	[JSP]また坂口氏はタウンミーティングの中で、ひきこもりの若者の就労を支援するため、「“職親”制度を実現できるよう努力したい」と述べた。	['28']
A019n_PN2b_00002-6	reltype=after	'述べ'	[JSP]また坂口氏はタウンミーティングの中で、ひきこもりの若者の就労を支援するため、「“職親”制度を実現できるよう努力したい」と述べた。	['36']
A019n_PN2b_00002-7	reltype=after	'会う'	雪舟に会う[JSP]４	['3']
